"Date_Time","Time","Sensor","Count"
2018-06-10 08:00:00,8,"Bourke Street Mall (North)",163
2018-06-10 08:00:00,8,"Melbourne Central",334
2018-06-10 08:00:00,8,"Southbank",742
2018-06-10 09:00:00,9,"Bourke Street Mall (North)",645
2018-06-10 09:00:00,9,"Melbourne Central",544
2018-06-10 09:00:00,9,"Southbank",1380
2018-06-10 10:00:00,10,"Bourke Street Mall (North)",1413
2018-06-10 10:00:00,10,"Melbourne Central",821
2018-06-10 10:00:00,10,"Southbank",2286
2018-06-10 11:00:00,11,"Bourke Street Mall (North)",2418
2018-06-10 11:00:00,11,"Melbourne Central",1265
2018-06-10 11:00:00,11,"Southbank",2967
2018-06-10 12:00:00,12,"Bourke Street Mall (North)",3195
2018-06-10 12:00:00,12,"Melbourne Central",2140
2018-06-10 12:00:00,12,"Southbank",3621
2018-06-10 13:00:00,13,"Bourke Street Mall (North)",3694
2018-06-10 13:00:00,13,"Melbourne Central",2422
2018-06-10 13:00:00,13,"Southbank",4448
2018-06-10 14:00:00,14,"Bourke Street Mall (North)",4062
2018-06-10 14:00:00,14,"Melbourne Central",2322
2018-06-10 14:00:00,14,"Southbank",4930
2018-06-10 15:00:00,15,"Bourke Street Mall (North)",4309
2018-06-10 15:00:00,15,"Melbourne Central",2493
2018-06-10 15:00:00,15,"Southbank",4598
2018-06-10 16:00:00,16,"Bourke Street Mall (North)",3859
2018-06-10 16:00:00,16,"Melbourne Central",2401
2018-06-10 16:00:00,16,"Southbank",4042
2018-06-10 17:00:00,17,"Bourke Street Mall (North)",3485
2018-06-10 17:00:00,17,"Melbourne Central",2400
2018-06-10 17:00:00,17,"Southbank",3530
2018-06-10 18:00:00,18,"Bourke Street Mall (North)",2569
2018-06-10 18:00:00,18,"Melbourne Central",2537
2018-06-10 18:00:00,18,"Southbank",3714
2018-06-10 19:00:00,19,"Bourke Street Mall (North)",1890
2018-06-10 19:00:00,19,"Melbourne Central",2338
2018-06-10 19:00:00,19,"Southbank",2868
2018-06-10 20:00:00,20,"Bourke Street Mall (North)",824
2018-06-10 20:00:00,20,"Melbourne Central",2013
2018-06-10 20:00:00,20,"Southbank",2476
2018-06-10 21:00:00,21,"Bourke Street Mall (North)",698
2018-06-10 21:00:00,21,"Melbourne Central",1667
2018-06-10 21:00:00,21,"Southbank",1728
2018-06-10 22:00:00,22,"Bourke Street Mall (North)",428
2018-06-10 22:00:00,22,"Melbourne Central",1253
2018-06-10 22:00:00,22,"Southbank",1326
2018-06-10 23:00:00,23,"Bourke Street Mall (North)",280
2018-06-10 23:00:00,23,"Melbourne Central",848
2018-06-10 23:00:00,23,"Southbank",811
2018-06-11 00:00:00,0,"Bourke Street Mall (North)",139
2018-06-11 00:00:00,0,"Melbourne Central",633
2018-06-11 00:00:00,0,"Southbank",411
2018-06-11 01:00:00,1,"Bourke Street Mall (North)",121
2018-06-11 01:00:00,1,"Melbourne Central",334
2018-06-11 01:00:00,1,"Southbank",219
2018-06-11 02:00:00,2,"Bourke Street Mall (North)",51
2018-06-11 02:00:00,2,"Melbourne Central",243
2018-06-11 02:00:00,2,"Southbank",83
2018-06-11 03:00:00,3,"Bourke Street Mall (North)",85
2018-06-11 03:00:00,3,"Melbourne Central",224
2018-06-11 03:00:00,3,"Southbank",55
2018-06-11 04:00:00,4,"Bourke Street Mall (North)",86
2018-06-11 04:00:00,4,"Melbourne Central",99
2018-06-11 04:00:00,4,"Southbank",50
2018-06-11 05:00:00,5,"Bourke Street Mall (North)",65
2018-06-11 05:00:00,5,"Melbourne Central",116
2018-06-11 05:00:00,5,"Southbank",70
2018-06-11 06:00:00,6,"Bourke Street Mall (North)",81
2018-06-11 06:00:00,6,"Melbourne Central",85
2018-06-11 06:00:00,6,"Southbank",155
2018-06-11 07:00:00,7,"Bourke Street Mall (North)",97
2018-06-11 07:00:00,7,"Melbourne Central",182
2018-06-11 07:00:00,7,"Southbank",290
2018-06-11 08:00:00,8,"Bourke Street Mall (North)",218
2018-06-11 08:00:00,8,"Melbourne Central",228
2018-06-11 08:00:00,8,"Southbank",570
2018-06-11 09:00:00,9,"Bourke Street Mall (North)",697
2018-06-11 09:00:00,9,"Melbourne Central",470
2018-06-11 09:00:00,9,"Southbank",1158
2018-06-11 10:00:00,10,"Bourke Street Mall (North)",1530
2018-06-11 10:00:00,10,"Melbourne Central",802
2018-06-11 10:00:00,10,"Southbank",1868
2018-06-11 11:00:00,11,"Bourke Street Mall (North)",2316
2018-06-11 11:00:00,11,"Melbourne Central",1236
2018-06-11 11:00:00,11,"Southbank",2830
2018-06-11 12:00:00,12,"Bourke Street Mall (North)",3018
2018-06-11 12:00:00,12,"Melbourne Central",2030
2018-06-11 12:00:00,12,"Southbank",3626
2018-06-11 13:00:00,13,"Bourke Street Mall (North)",3485
2018-06-11 13:00:00,13,"Melbourne Central",2372
2018-06-11 13:00:00,13,"Southbank",3935
2018-06-11 14:00:00,14,"Bourke Street Mall (North)",3685
2018-06-11 14:00:00,14,"Melbourne Central",2276
2018-06-11 14:00:00,14,"Southbank",3614
2018-06-11 15:00:00,15,"Bourke Street Mall (North)",3471
2018-06-11 15:00:00,15,"Melbourne Central",2237
2018-06-11 15:00:00,15,"Southbank",3290
2018-06-11 16:00:00,16,"Bourke Street Mall (North)",3369
2018-06-11 16:00:00,16,"Melbourne Central",2151
2018-06-11 16:00:00,16,"Southbank",2671
2018-06-11 17:00:00,17,"Bourke Street Mall (North)",2733
2018-06-11 17:00:00,17,"Melbourne Central",2298
2018-06-11 17:00:00,17,"Southbank",2191
2018-06-11 18:00:00,18,"Bourke Street Mall (North)",2043
2018-06-11 18:00:00,18,"Melbourne Central",2468
2018-06-11 18:00:00,18,"Southbank",3071
2018-06-11 19:00:00,19,"Bourke Street Mall (North)",1102
2018-06-11 19:00:00,19,"Melbourne Central",1967
2018-06-11 19:00:00,19,"Southbank",1545
2018-06-11 20:00:00,20,"Bourke Street Mall (North)",598
2018-06-11 20:00:00,20,"Melbourne Central",1502
2018-06-11 20:00:00,20,"Southbank",1146
2018-06-11 21:00:00,21,"Bourke Street Mall (North)",292
2018-06-11 21:00:00,21,"Melbourne Central",949
2018-06-11 21:00:00,21,"Southbank",779
2018-06-11 22:00:00,22,"Bourke Street Mall (North)",189
2018-06-11 22:00:00,22,"Melbourne Central",684
2018-06-11 22:00:00,22,"Southbank",588
2018-06-11 23:00:00,23,"Bourke Street Mall (North)",79
2018-06-11 23:00:00,23,"Melbourne Central",359
2018-06-11 23:00:00,23,"Southbank",302
2018-06-12 00:00:00,0,"Bourke Street Mall (North)",74
2018-06-12 00:00:00,0,"Melbourne Central",178
2018-06-12 00:00:00,0,"Southbank",91
2018-06-12 01:00:00,1,"Bourke Street Mall (North)",30
2018-06-12 01:00:00,1,"Melbourne Central",122
2018-06-12 01:00:00,1,"Southbank",50
2018-06-12 02:00:00,2,"Bourke Street Mall (North)",9
2018-06-12 02:00:00,2,"Melbourne Central",54
2018-06-12 02:00:00,2,"Southbank",39
2018-06-12 03:00:00,3,"Bourke Street Mall (North)",8
2018-06-12 03:00:00,3,"Melbourne Central",31
2018-06-12 03:00:00,3,"Southbank",21
2018-06-12 04:00:00,4,"Bourke Street Mall (North)",9
2018-06-12 04:00:00,4,"Melbourne Central",20
2018-06-12 04:00:00,4,"Southbank",16
2018-06-12 05:00:00,5,"Bourke Street Mall (North)",44
2018-06-12 05:00:00,5,"Melbourne Central",71
2018-06-12 05:00:00,5,"Southbank",126
2018-06-12 06:00:00,6,"Bourke Street Mall (North)",146
2018-06-12 06:00:00,6,"Melbourne Central",174
2018-06-12 06:00:00,6,"Southbank",484
2018-06-12 07:00:00,7,"Bourke Street Mall (North)",367
2018-06-12 07:00:00,7,"Melbourne Central",372
2018-06-12 07:00:00,7,"Southbank",1496
2018-06-12 08:00:00,8,"Bourke Street Mall (North)",865
2018-06-12 08:00:00,8,"Melbourne Central",767
2018-06-12 08:00:00,8,"Southbank",3283
2018-06-12 09:00:00,9,"Bourke Street Mall (North)",890
2018-06-12 09:00:00,9,"Melbourne Central",828
2018-06-12 09:00:00,9,"Southbank",1819
2018-06-12 10:00:00,10,"Bourke Street Mall (North)",1245
2018-06-12 10:00:00,10,"Melbourne Central",1032
2018-06-12 10:00:00,10,"Southbank",1131
2018-06-12 11:00:00,11,"Bourke Street Mall (North)",1932
2018-06-12 11:00:00,11,"Melbourne Central",1388
2018-06-12 11:00:00,11,"Southbank",1315
2018-06-12 12:00:00,12,"Bourke Street Mall (North)",3317
2018-06-12 12:00:00,12,"Melbourne Central",2378
2018-06-12 12:00:00,12,"Southbank",2428
2018-06-12 13:00:00,13,"Bourke Street Mall (North)",3541
2018-06-12 13:00:00,13,"Melbourne Central",2189
2018-06-12 13:00:00,13,"Southbank",2507
2018-06-12 14:00:00,14,"Bourke Street Mall (North)",2902
2018-06-12 14:00:00,14,"Melbourne Central",1950
2018-06-12 14:00:00,14,"Southbank",1829
2018-06-12 15:00:00,15,"Bourke Street Mall (North)",2854
2018-06-12 15:00:00,15,"Melbourne Central",2017
2018-06-12 15:00:00,15,"Southbank",1692
2018-06-12 16:00:00,16,"Bourke Street Mall (North)",2680
2018-06-12 16:00:00,16,"Melbourne Central",2118
2018-06-12 16:00:00,16,"Southbank",2249
2018-06-12 17:00:00,17,"Bourke Street Mall (North)",2903
2018-06-12 17:00:00,17,"Melbourne Central",2535
2018-06-12 17:00:00,17,"Southbank",3634
2018-06-12 18:00:00,18,"Bourke Street Mall (North)",2230
2018-06-12 18:00:00,18,"Melbourne Central",2171
2018-06-12 18:00:00,18,"Southbank",2532
2018-06-12 19:00:00,19,"Bourke Street Mall (North)",1296
2018-06-12 19:00:00,19,"Melbourne Central",1992
2018-07-22 07:00:00,7,"Bourke Street Mall (North)",58
2018-07-22 07:00:00,7,"Melbourne Central",154
2018-06-12 19:00:00,19,"Southbank",1555
2018-06-12 20:00:00,20,"Bourke Street Mall (North)",613
2018-06-12 20:00:00,20,"Melbourne Central",1603
2018-06-12 20:00:00,20,"Southbank",1051
2018-06-12 21:00:00,21,"Bourke Street Mall (North)",437
2018-06-12 21:00:00,21,"Melbourne Central",1205
2018-06-12 21:00:00,21,"Southbank",967
2018-06-12 22:00:00,22,"Bourke Street Mall (North)",229
2018-06-12 22:00:00,22,"Melbourne Central",805
2018-06-12 22:00:00,22,"Southbank",630
2018-06-12 23:00:00,23,"Bourke Street Mall (North)",140
2018-06-12 23:00:00,23,"Melbourne Central",409
2018-06-12 23:00:00,23,"Southbank",367
2018-06-13 00:00:00,0,"Bourke Street Mall (North)",68
2018-06-13 00:00:00,0,"Melbourne Central",215
2018-06-13 00:00:00,0,"Southbank",113
2018-06-13 01:00:00,1,"Bourke Street Mall (North)",36
2018-06-13 01:00:00,1,"Melbourne Central",126
2018-06-13 01:00:00,1,"Southbank",46
2018-06-13 02:00:00,2,"Bourke Street Mall (North)",21
2018-06-13 02:00:00,2,"Melbourne Central",55
2018-06-13 02:00:00,2,"Southbank",39
2018-06-13 03:00:00,3,"Bourke Street Mall (North)",8
2018-06-13 03:00:00,3,"Melbourne Central",38
2018-06-13 03:00:00,3,"Southbank",20
2018-06-13 04:00:00,4,"Bourke Street Mall (North)",34
2018-06-13 04:00:00,4,"Melbourne Central",43
2018-06-13 04:00:00,4,"Southbank",18
2018-06-13 05:00:00,5,"Bourke Street Mall (North)",33
2018-06-13 05:00:00,5,"Melbourne Central",107
2018-06-13 05:00:00,5,"Southbank",177
2018-06-13 06:00:00,6,"Bourke Street Mall (North)",106
2018-06-13 06:00:00,6,"Melbourne Central",187
2018-06-13 06:00:00,6,"Southbank",836
2018-06-13 07:00:00,7,"Bourke Street Mall (North)",318
2018-06-13 07:00:00,7,"Melbourne Central",367
2018-06-13 07:00:00,7,"Southbank",1574
2018-06-13 08:00:00,8,"Bourke Street Mall (North)",884
2018-06-13 08:00:00,8,"Melbourne Central",672
2018-06-13 08:00:00,8,"Southbank",3303
2018-06-13 09:00:00,9,"Bourke Street Mall (North)",994
2018-06-13 09:00:00,9,"Melbourne Central",755
2018-06-13 09:00:00,9,"Southbank",1790
2018-06-13 10:00:00,10,"Bourke Street Mall (North)",1289
2018-06-13 10:00:00,10,"Melbourne Central",1052
2018-06-13 10:00:00,10,"Southbank",1296
2018-06-13 11:00:00,11,"Bourke Street Mall (North)",1957
2018-06-13 11:00:00,11,"Melbourne Central",1374
2018-06-13 11:00:00,11,"Southbank",1343
2018-06-13 12:00:00,12,"Bourke Street Mall (North)",3208
2018-06-13 12:00:00,12,"Melbourne Central",2187
2018-06-13 12:00:00,12,"Southbank",2490
2018-06-13 13:00:00,13,"Bourke Street Mall (North)",3597
2018-06-13 13:00:00,13,"Melbourne Central",2270
2018-06-13 13:00:00,13,"Southbank",2422
2018-06-13 14:00:00,14,"Bourke Street Mall (North)",2885
2018-06-13 14:00:00,14,"Melbourne Central",1976
2018-06-13 14:00:00,14,"Southbank",1865
2018-06-13 15:00:00,15,"Bourke Street Mall (North)",2971
2018-06-13 15:00:00,15,"Melbourne Central",1918
2018-06-13 15:00:00,15,"Southbank",1937
2018-06-13 16:00:00,16,"Bourke Street Mall (North)",3004
2018-06-13 16:00:00,16,"Melbourne Central",2093
2018-06-13 16:00:00,16,"Southbank",2352
2018-06-13 17:00:00,17,"Bourke Street Mall (North)",3102
2018-06-13 17:00:00,17,"Melbourne Central",2191
2018-06-13 17:00:00,17,"Southbank",3747
2018-06-13 18:00:00,18,"Bourke Street Mall (North)",1911
2018-06-13 18:00:00,18,"Melbourne Central",1824
2018-06-13 18:00:00,18,"Southbank",2091
2018-06-13 19:00:00,19,"Bourke Street Mall (North)",1148
2018-06-13 19:00:00,19,"Melbourne Central",1663
2018-06-13 19:00:00,19,"Southbank",1093
2018-06-13 20:00:00,20,"Bourke Street Mall (North)",635
2018-06-13 20:00:00,20,"Melbourne Central",1597
2018-06-13 20:00:00,20,"Southbank",994
2018-06-13 21:00:00,21,"Bourke Street Mall (North)",473
2018-06-13 21:00:00,21,"Melbourne Central",1301
2018-06-13 21:00:00,21,"Southbank",804
2018-06-13 22:00:00,22,"Bourke Street Mall (North)",276
2018-06-13 22:00:00,22,"Melbourne Central",868
2018-06-13 22:00:00,22,"Southbank",693
2018-06-13 23:00:00,23,"Bourke Street Mall (North)",155
2018-06-13 23:00:00,23,"Melbourne Central",482
2018-06-13 23:00:00,23,"Southbank",287
2018-06-14 00:00:00,0,"Bourke Street Mall (North)",78
2018-06-14 00:00:00,0,"Melbourne Central",207
2018-06-14 00:00:00,0,"Southbank",127
2018-06-14 01:00:00,1,"Bourke Street Mall (North)",43
2018-06-14 01:00:00,1,"Melbourne Central",152
2018-06-14 01:00:00,1,"Southbank",76
2018-06-14 02:00:00,2,"Bourke Street Mall (North)",28
2018-06-14 02:00:00,2,"Melbourne Central",72
2018-06-14 02:00:00,2,"Southbank",35
2018-06-14 03:00:00,3,"Bourke Street Mall (North)",21
2018-06-14 03:00:00,3,"Melbourne Central",67
2018-06-14 03:00:00,3,"Southbank",18
2018-06-14 04:00:00,4,"Bourke Street Mall (North)",7
2018-06-14 04:00:00,4,"Melbourne Central",16
2018-06-14 04:00:00,4,"Southbank",38
2018-06-14 05:00:00,5,"Bourke Street Mall (North)",32
2018-06-14 05:00:00,5,"Melbourne Central",83
2018-06-14 05:00:00,5,"Southbank",196
2018-06-14 06:00:00,6,"Bourke Street Mall (North)",161
2018-06-14 06:00:00,6,"Melbourne Central",196
2018-06-14 06:00:00,6,"Southbank",817
2018-06-14 07:00:00,7,"Bourke Street Mall (North)",308
2018-06-14 07:00:00,7,"Melbourne Central",326
2018-06-14 07:00:00,7,"Southbank",1564
2018-06-14 08:00:00,8,"Bourke Street Mall (North)",866
2018-06-14 08:00:00,8,"Melbourne Central",721
2018-06-14 08:00:00,8,"Southbank",3158
2018-06-14 09:00:00,9,"Bourke Street Mall (North)",985
2018-06-14 09:00:00,9,"Melbourne Central",751
2018-06-14 09:00:00,9,"Southbank",1968
2018-06-14 10:00:00,10,"Bourke Street Mall (North)",1395
2018-06-14 10:00:00,10,"Melbourne Central",965
2018-06-14 10:00:00,10,"Southbank",1387
2018-06-14 11:00:00,11,"Bourke Street Mall (North)",2064
2018-06-14 11:00:00,11,"Melbourne Central",1409
2018-06-14 11:00:00,11,"Southbank",1501
2018-06-14 12:00:00,12,"Bourke Street Mall (North)",3260
2018-06-14 12:00:00,12,"Melbourne Central",2241
2018-06-14 12:00:00,12,"Southbank",2682
2018-06-14 13:00:00,13,"Bourke Street Mall (North)",3612
2018-06-14 13:00:00,13,"Melbourne Central",2088
2018-06-14 13:00:00,13,"Southbank",2582
2018-06-14 14:00:00,14,"Bourke Street Mall (North)",2946
2018-06-14 14:00:00,14,"Melbourne Central",1966
2018-06-14 14:00:00,14,"Southbank",1890
2018-06-14 15:00:00,15,"Bourke Street Mall (North)",2911
2018-06-14 15:00:00,15,"Melbourne Central",1937
2018-06-14 15:00:00,15,"Southbank",2103
2018-06-14 16:00:00,16,"Bourke Street Mall (North)",3161
2018-06-14 16:00:00,16,"Melbourne Central",2207
2018-06-14 16:00:00,16,"Southbank",2625
2018-06-14 17:00:00,17,"Bourke Street Mall (North)",3612
2018-06-14 17:00:00,17,"Melbourne Central",2679
2018-06-14 17:00:00,17,"Southbank",4106
2018-06-14 18:00:00,18,"Bourke Street Mall (North)",2919
2018-06-14 18:00:00,18,"Melbourne Central",2476
2018-06-14 18:00:00,18,"Southbank",2946
2018-06-14 19:00:00,19,"Bourke Street Mall (North)",2058
2018-06-14 19:00:00,19,"Melbourne Central",2058
2018-06-14 19:00:00,19,"Southbank",1731
2018-06-14 20:00:00,20,"Bourke Street Mall (North)",1306
2018-06-14 20:00:00,20,"Melbourne Central",1679
2018-06-14 20:00:00,20,"Southbank",1235
2018-06-14 21:00:00,21,"Bourke Street Mall (North)",842
2018-06-14 21:00:00,21,"Melbourne Central",1579
2018-06-14 21:00:00,21,"Southbank",1031
2018-06-14 22:00:00,22,"Bourke Street Mall (North)",231
2018-06-14 22:00:00,22,"Melbourne Central",858
2018-06-14 22:00:00,22,"Southbank",647
2018-06-14 23:00:00,23,"Bourke Street Mall (North)",165
2018-06-14 23:00:00,23,"Melbourne Central",609
2018-06-14 23:00:00,23,"Southbank",357
2018-06-15 00:00:00,0,"Bourke Street Mall (North)",104
2018-06-15 00:00:00,0,"Melbourne Central",309
2018-06-15 00:00:00,0,"Southbank",169
2018-06-15 01:00:00,1,"Bourke Street Mall (North)",85
2018-06-15 01:00:00,1,"Melbourne Central",126
2018-06-15 01:00:00,1,"Southbank",109
2018-06-15 02:00:00,2,"Bourke Street Mall (North)",33
2018-06-15 02:00:00,2,"Melbourne Central",139
2018-06-15 02:00:00,2,"Southbank",70
2018-06-15 03:00:00,3,"Bourke Street Mall (North)",41
2018-06-15 03:00:00,3,"Melbourne Central",109
2018-06-15 03:00:00,3,"Southbank",39
2018-06-15 04:00:00,4,"Bourke Street Mall (North)",34
2018-06-15 04:00:00,4,"Melbourne Central",54
2018-06-15 04:00:00,4,"Southbank",35
2018-06-15 05:00:00,5,"Bourke Street Mall (North)",31
2018-06-15 05:00:00,5,"Melbourne Central",87
2018-06-15 05:00:00,5,"Southbank",183
2018-06-15 06:00:00,6,"Bourke Street Mall (North)",103
2018-06-15 06:00:00,6,"Melbourne Central",194
2018-06-15 06:00:00,6,"Southbank",757
2018-06-15 07:00:00,7,"Bourke Street Mall (North)",296
2018-06-15 07:00:00,7,"Melbourne Central",330
2018-06-15 07:00:00,7,"Southbank",1400
2018-06-15 08:00:00,8,"Bourke Street Mall (North)",820
2018-06-15 08:00:00,8,"Melbourne Central",696
2018-06-15 08:00:00,8,"Southbank",3165
2018-06-15 09:00:00,9,"Bourke Street Mall (North)",1091
2018-06-15 09:00:00,9,"Melbourne Central",782
2018-06-15 09:00:00,9,"Southbank",1882
2018-06-15 10:00:00,10,"Bourke Street Mall (North)",1341
2018-06-15 10:00:00,10,"Melbourne Central",962
2018-06-15 10:00:00,10,"Southbank",1230
2018-06-15 11:00:00,11,"Bourke Street Mall (North)",2234
2018-06-15 11:00:00,11,"Melbourne Central",1400
2018-06-15 11:00:00,11,"Southbank",1445
2018-06-15 12:00:00,12,"Bourke Street Mall (North)",3418
2018-06-15 12:00:00,12,"Melbourne Central",2265
2018-06-15 12:00:00,12,"Southbank",2590
2018-06-15 13:00:00,13,"Bourke Street Mall (North)",3705
2018-06-15 13:00:00,13,"Melbourne Central",2376
2018-06-15 13:00:00,13,"Southbank",2260
2018-06-15 14:00:00,14,"Bourke Street Mall (North)",3261
2018-06-15 14:00:00,14,"Melbourne Central",2141
2018-06-15 14:00:00,14,"Southbank",1923
2018-06-15 15:00:00,15,"Bourke Street Mall (North)",3338
2018-06-15 15:00:00,15,"Melbourne Central",2342
2018-06-15 15:00:00,15,"Southbank",2290
2018-06-15 16:00:00,16,"Bourke Street Mall (North)",3455
2018-06-15 16:00:00,16,"Melbourne Central",2282
2018-06-15 16:00:00,16,"Southbank",2633
2018-06-15 17:00:00,17,"Bourke Street Mall (North)",4070
2018-06-15 17:00:00,17,"Melbourne Central",2856
2018-06-15 17:00:00,17,"Southbank",4022
2018-06-15 18:00:00,18,"Bourke Street Mall (North)",3284
2018-06-15 18:00:00,18,"Melbourne Central",2595
2018-06-15 18:00:00,18,"Southbank",2895
2018-06-15 19:00:00,19,"Bourke Street Mall (North)",2286
2018-06-15 19:00:00,19,"Melbourne Central",2386
2018-06-15 19:00:00,19,"Southbank",2047
2018-06-15 20:00:00,20,"Bourke Street Mall (North)",1395
2018-06-15 20:00:00,20,"Melbourne Central",1648
2018-06-15 20:00:00,20,"Southbank",1193
2018-06-15 21:00:00,21,"Bourke Street Mall (North)",967
2018-06-15 21:00:00,21,"Melbourne Central",1966
2018-06-15 21:00:00,21,"Southbank",1579
2018-06-15 22:00:00,22,"Bourke Street Mall (North)",561
2018-06-15 22:00:00,22,"Melbourne Central",1622
2018-06-15 22:00:00,22,"Southbank",1239
2018-06-15 23:00:00,23,"Bourke Street Mall (North)",348
2018-06-15 23:00:00,23,"Melbourne Central",1157
2018-06-15 23:00:00,23,"Southbank",775
2018-06-16 00:00:00,0,"Bourke Street Mall (North)",202
2018-06-16 00:00:00,0,"Melbourne Central",699
2018-06-16 00:00:00,0,"Southbank",466
2018-06-16 01:00:00,1,"Bourke Street Mall (North)",135
2018-06-16 01:00:00,1,"Melbourne Central",492
2018-06-16 01:00:00,1,"Southbank",378
2018-06-16 02:00:00,2,"Bourke Street Mall (North)",101
2018-06-16 02:00:00,2,"Melbourne Central",293
2018-06-16 02:00:00,2,"Southbank",180
2018-06-16 03:00:00,3,"Bourke Street Mall (North)",86
2018-06-16 03:00:00,3,"Melbourne Central",241
2018-06-16 03:00:00,3,"Southbank",125
2018-06-16 04:00:00,4,"Bourke Street Mall (North)",29
2018-06-16 04:00:00,4,"Melbourne Central",138
2018-06-16 04:00:00,4,"Southbank",53
2018-06-16 05:00:00,5,"Bourke Street Mall (North)",36
2018-06-16 05:00:00,5,"Melbourne Central",110
2018-06-16 05:00:00,5,"Southbank",65
2018-06-16 06:00:00,6,"Bourke Street Mall (North)",57
2018-06-16 06:00:00,6,"Melbourne Central",113
2018-06-16 06:00:00,6,"Southbank",208
2018-06-16 07:00:00,7,"Bourke Street Mall (North)",89
2018-06-16 07:00:00,7,"Melbourne Central",195
2018-06-16 07:00:00,7,"Southbank",432
2018-06-16 08:00:00,8,"Bourke Street Mall (North)",292
2018-06-16 08:00:00,8,"Melbourne Central",304
2018-06-16 08:00:00,8,"Southbank",587
2018-06-16 09:00:00,9,"Bourke Street Mall (North)",799
2018-06-16 09:00:00,9,"Melbourne Central",547
